แร่ปนเหล็ก	ferruginous mineral	๑๔ ม.ค. ๒๕๔๖
แร่งดรรชนี	index mineral	๑๔ ม.ค. ๒๕๔๖
แร่ดอก	phenocryst	๑๔ ม.ค. ๒๕๔๖
แร่ดอกแปร	porphyroblast	๑๔ ม.ค. ๒๕๔๖
แร่ดิน; เคลย์, ดิน; ดินเหนียว	clay	๑๔ ม.ค. ๒๕๔๖
แร่ดิน	clay mineral	๑๔ ม.ค. ๒๕๔๖
แร่ดินสอดำ, แกรไฟต์	graphite	๑๔ ม.ค. ๒๕๔๖
แร่ดินทนไฟ	fireclay mineral	๑๔ ม.ค. ๒๕๔๖
แร่ตัวเติม	mineral filler	๑๔ ม.ค. ๒๕๔๖
แร่ถ่านสุก	mineral charcoal	๑๔ ม.ค. ๒๕๔๖
แม่น้ำคืนพลัง	rejuvenated river	๑๔ ม.ค. ๒๕๔๖
แร่ฟันม้า, เฟลด์สปาร์	feldspar	๑๔ ม.ค. ๒๕๔๖
-เรียงขนาด; เกี่ยวกับสมดุล; -คัดขนาด	graded	๑๔ ม.ค. ๒๕๔๖
เมลโลไรต์	mellorite	๑๔ ม.ค. ๒๕๔๖
โมลาสส์	molasse	๑๔ ม.ค. ๒๕๔๖
มรกต	emeral	๑๔ ม.ค. ๒๕๔๖
แมกนีไทต์	magnetite	๑๔ ม.ค. ๒๕๔๖
แมกนีซิครีต	magnesicrete	๑๔ ม.ค. ๒๕๔๖
แรกปรากฏ	arrival; break; first arrival; kick	๑๔ ม.ค. ๒๕๔๖
แรกปรากฏ	break; arrival; first arrival; kick	๑๔ ม.ค. ๒๕๔๖
แรงขับชั้นแก๊ส	gas-cap drive	๑๔ ม.ค. ๒๕๔๖
แรงคอริออลิส	Coriolis force	๑๔ ม.ค. ๒๕๔๖
แรงการตกผลึก	crystallizing force	๑๔ ม.ค. ๒๕๔๖
แมงกานีสพรุ	bog manganese	๑๔ ม.ค. ๒๕๔๖
แมงกานีสพรุ; สนิมแมงกานีส	wad	๑๔ ม.ค. ๒๕๔๖
AB horizon	ชั้นเอบี	๑๔ ม.ค. ๒๕๔๖
ab-plane	ระนาบเอบี	๑๔ ม.ค. ๒๕๔๖
Abbe refractometer	มาตรดรรชนีหักเหแอบเบ	๑๔ ม.ค. ๒๕๔๖
abiogenesis	กำเนิดชีวิตจากสิ่งไร้ชีวิต	๑๔ ม.ค. ๒๕๔๖
ablation	๑. การเสียดกร่อน๒. การเสียดละลาย	๑๔ ม.ค. ๒๕๔๖
ablation moraine	กองตะกอนธารน้ำแข็งเสียดกร่อน	๑๔ ม.ค. ๒๕๔๖
